Date,Unnamed: 0,Open,High,Low,Close,Volume,MA5,MA10,MA20,Daily_Return,Rolling_Volatility,Monthly_Return
2015-03-27,58,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441896,129073500,12.9474666595459,13.039533329010009,13.014866590499878,-0.028412417028683024,0.025485564652637852,-0.10709980114793038
2015-03-30,59,12.390000343322754,12.81666660308838,12.119999885559082,12.704667091369627,151342500,12.826666641235352,13.00533332824707,12.992333316802979,0.030108169094502202,0.024356220413569916,-0.06280117142387631
2015-03-31,60,12.902000427246094,12.917332649230955,12.560667037963867,12.584667205810549,75399000,12.654000091552735,12.96560001373291,12.956366682052613,-0.009445338842494766,0.024450058328971205,-0.04337901430192559
2015-04-01,61,12.579999923706056,12.81999969482422,12.403332710266112,12.505999565124512,56919000,12.56453342437744,12.878133296966553,12.906866645812988,-0.006251070401743664,0.021422135115472925,-0.05998198599237092
2015-04-02,62,12.682000160217283,12.881999969482422,12.666666984558104,12.733332633972168,75156000,12.57239990234375,12.847133255004882,12.874766635894776,0.018177920738268627,0.02161131633678909,-0.0565106431210306
2015-04-06,63,13.199999809265137,13.850000381469728,13.166666984558104,13.539999961853027,186837000,12.813733291625976,12.880599975585938,12.905499982833863,0.06335084074758979,0.029863241705470233,0.012311254723957221
2015-04-07,64,13.500666618347168,13.670666694641112,13.40933322906494,13.550000190734863,65218500,12.982799911499024,12.904733276367187,12.946733331680297,0.0007385693434276419,0.02981747631561665,0.04832890313530536
2015-04-08,65,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692385,94546500,13.23479995727539,12.944400024414062,13.004566717147828,0.0217466597645517,0.030373349535992272,0.0879610932051531
2015-04-09,66,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,57003000,13.534799957275391,13.049666690826417,13.059066677093506,0.011653015949509626,0.026934688141384933,0.10387766931853482
2015-04-10,67,13.989999771118164,14.109999656677246,13.93333339691162,14.0600004196167,61015500,13.800133514404298,13.186266708374024,13.125166702270509,0.0038555516327911654,0.025158292240511672,0.08857231503326202
2015-04-13,68,14.029333114624023,14.199999809265137,13.936667442321776,13.985333442687988,56373000,13.889200210571289,13.351466751098632,13.195500040054322,-0.005310595640134919,0.022051643838295748,0.09792224327439869
2015-04-14,69,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053224,45390000,13.945333480834961,13.464066696166991,13.234700012207032,-0.011059221524362672,0.022315477184307583,0.09953359018044994
2015-04-15,70,13.830666542053224,13.97266674041748,13.773332595825195,13.85533332824707,29286000,13.9474666595459,13.591133308410644,13.278366661071777,0.0017834849910409734,0.021568433965601874,0.06198259088791258
2015-04-16,71,13.846667289733888,13.944666862487791,13.752667427062988,13.779999732971191,24886500,13.902266693115234,13.718533325195313,13.298333311080933,-0.005437155028403029,0.02150227984893119,0.06146967805007919
2015-04-17,72,13.666000366210938,13.791999816894531,13.56666660308838,13.78600025177002,37048500,13.847466659545898,13.823800086975098,13.335466670989991,0.0004354513000803806,0.021479906597109886,0.03029247548544811
2015-04-20,73,13.785332679748535,13.856666564941406,13.59000015258789,13.684666633605955,38389500,13.787333297729493,13.838266754150391,13.359433364868163,-0.007350472676152298,0.009714651945900349,0.04916945518313098
2015-04-21,74,13.720000267028809,14.050000190734863,13.620667457580566,13.96066665649414,51487500,13.813333320617676,13.879333400726319,13.392033338546753,0.020168560205215513,0.011425518291467042,0.05719915691681732
2015-04-22,75,14.166666984558104,14.791999816894531,14.112667083740234,14.629332542419434,117945000,13.968133163452148,13.957799911499023,13.451099967956543,0.04789641514821552,0.01753794013919866,0.09923348005814914
2015-04-23,76,14.5513334274292,14.76533317565918,14.476667404174805,14.57333278656006,66168000,14.126799774169921,14.014533233642577,13.532099962234497,-0.0038279091473923943,0.017633493532420788,0.08368031202907567
2015-04-24,77,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,36417000,14.281999778747558,14.064733219146728,13.625499963760376,-0.0007776197845634769,0.01770181548243053,0.12418945656317648
2015-04-27,78,14.837332725524902,15.916666984558104,14.800000190734863,15.436667442321776,175089000,14.632399940490723,14.209866619110107,13.78066668510437,0.060065042656655354,0.024709157170849917,0.21606011859398921
2015-04-28,79,15.649999618530272,15.699999809265137,15.20199966430664,15.36533260345459,91281000,14.913333129882812,14.363333225250244,13.913699960708618,-0.004621129472000662,0.024172026254849207,0.2458378107699266
2015-04-29,80,15.33666706085205,15.664667129516602,15.175333023071287,15.49666690826416,59041500,15.086800003051758,14.527466583251954,14.059299945831299,0.00854744301337429,0.0239845559112135,0.21976174557074057
2015-04-30,81,15.359333038330078,15.526000022888184,15.011333465576172,15.06999969482422,58678500,15.18613338470459,14.656466579437256,14.187499952316283,-0.027532837607318283,0.026594985775082763,0.1974889322354232
2015-05-01,82,15.329333305358888,15.451333045959473,14.694000244140623,15.0686674118042,79225500,15.28746681213379,14.784733295440674,14.304266691207886,-8.840630703388364e-05,0.02661489605977654,0.20491507562707745
2015-05-04,83,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,66519000,15.273600006103516,14.95299997329712,14.395633363723755,0.01982033262823535,0.026114318875650026,0.2068587112199365
2015-05-05,84,15.850666999816896,15.966667175292969,15.275333404541016,15.529999732971191,86953500,15.306533432006836,15.109933280944825,14.494633340835572,0.010585201507501196,0.02595517506141942,0.1469719185173337
2015-05-06,85,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,79063500,15.279600143432617,15.183200073242187,14.570499992370605,-0.01081772507834955,0.023175067886921946,0.13372695565696024
2015-05-07,86,14.733332633972168,15.83199977874756,14.68333339691162,15.786666870117188,141838500,15.422933578491211,15.3045334815979,14.659533357620239,0.027643952080381284,0.02394672388591889,0.14027057309867064
2015-05-08,87,15.732666969299316,15.894000053405762,15.579999923706056,15.77400016784668,70023000,15.564000129699707,15.425733470916748,14.745233345031739,-0.000802367109835278,0.02394776546934219,0.12623166197466973
2015-05-11,88,15.752667427062988,16.191999435424805,15.687333106994627,15.965999603271484,85084500,15.683733367919922,15.478666687011719,14.844266653060913,0.012171892568897835,0.01586587992516054,0.13556181555979974
2015-05-12,89,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,95451000,15.840933418273925,15.57373342514038,14.968533325195313,0.021921607801995036,0.01656295607182864,0.1666507667911039
2015-05-13,90,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,81603000,16.010933303833006,15.645266723632812,15.086366653442383,-0.006374116918974937,0.01698912129101599,0.17217777204696683
2015-05-14,91,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,43438500,16.10826644897461,15.76560001373291,15.211033296585082,0.0037831669775971744,0.012756030733336629,0.17451758180718135
2015-05-15,92,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,67914000,16.271332931518554,15.91766653060913,15.351199913024903,0.019418271142708665,0.012908926775955747,0.2038703121940828
2015-05-18,93,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,50298000,16.394799423217773,16.03926639556885,15.496133184432983,-0.0003617094762363715,0.012733431546252475,0.20291105171265333
2015-05-19,94,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,55113000,16.426799392700197,16.133866405487062,15.621899843215942,-0.006472295749399448,0.013429941639977388,0.20397524275034828
2015-05-20,95,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,56334000,16.44239959716797,16.22666645050049,15.704933261871338,-0.011289082211751178,0.01349623278649243,0.1668497870730017
2015-05-21,96,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,29559000,16.462666320800782,16.285466384887695,15.794999933242797,0.005197378373454464,0.011153047204374765,0.11930371167030551
2015-05-22,97,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,33346500,16.447866439819336,16.359599685668947,15.892666578292847,0.008590523912465953,0.01112542306088751,0.13325712227542663
2015-05-26,98,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,52480500,16.430666732788087,16.41273307800293,15.945699882507324,-0.0010898750183484518,0.010918803007604064,0.13290298142083712
2015-05-27,99,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,51123000,16.434533309936523,16.430666351318358,16.00219988822937,-0.00012128073379813475,0.008760784618699828,0.068581206373032
2015-05-28,100,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,54709500,16.529199600219727,16.48579959869385,16.06553316116333,0.016246998689338543,0.009497886110413136,0.09098402225113289
2015-05-29,101,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,56839500,16.598266220092775,16.530466270446777,16.148033142089844,-0.0025849904207780883,0.009680345619979908,0.07894164676392101
2015-06-01,102,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,37576500,16.62119941711426,16.534532928466795,16.226099729537964,-0.005382784466743784,0.007960680096748104,0.10351688769298129
2015-06-02,103,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,32022000,16.633066177368164,16.531866455078124,16.285566425323488,-0.004409611340134401,0.00809828256316809,0.09874794335901393
2015-06-03,104,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,26722500,16.65386619567871,16.544199752807618,16.339033079147338,0.0025769365731915794,0.007811535173872199,0.08017001806586244
2015-06-04,105,16.5,16.6200008392334,16.380666732788086,16.39466667175293,36804000,16.580133056640626,16.554666328430176,16.39066638946533,-0.01232978096437809,0.007994875784240312,0.05567720242428553
2015-06-05,106,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,45330000,16.55799980163574,16.578133010864256,16.431799697875977,0.013093670696398219,0.008837344289096102,0.08119597286479419
2015-06-08,107,16.72333335876465,17.25,16.687332153320312,17.086000442504883,75255000,16.6492000579834,16.635199737548827,16.497399711608885,0.028698768522178453,0.012263771709689963,0.0823057573253303
2015-06-09,108,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,39166500,16.751200103759764,16.692133140563964,16.55243310928345,-0.00113150446221999,0.012265498415998034,0.08194924401934234
2015-06-10,109,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,51817500,16.77400016784668,16.713933181762695,16.572299766540528,-0.020703187995237737,0.014464081601371024,0.04680781317683347
2015-06-11,110,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,30661500,16.847200393676758,16.713666725158692,16.59973316192627,0.0028321502750325855,0.013526552893826599,0.02725348226145896
2015-06-12,111,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500,16.867867279052735,16.71293354034424,16.62169990539551,-0.0028638677326909834,0.013532911641887328,0.030882529935855718
2015-06-15,112,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000,16.78906707763672,16.719133567810058,16.62683324813843,-0.0012366685227346297,0.013411344580389629,0.02572717279231518
2015-06-16,113,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500,16.75066680908203,16.7509334564209,16.641399955749513,0.010943373157369374,0.01366918066742688,0.017199825974741456
2015-06-17,114,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500,16.880133438110352,16.827066802978514,16.685633277893068,0.028800573289696096,0.016094921242530445,0.046874428514216415
2015-06-18,115,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500,17.01986656188965,16.933533477783204,16.74409990310669,0.005683373161624372,0.014956062624569218,0.059682786942464316
2015-06-19,116,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000,17.177466583251952,17.022666931152344,16.8003999710083,0.0023674530537807215,0.014807489185883791,0.0743196186895334
2015-06-22,117,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500,17.302933120727538,17.04600009918213,16.840599918365477,-0.010361630404811084,0.013002644056715114,0.05769069710907604
2015-06-23,118,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000,17.496933364868163,17.1238000869751,16.90796661376953,0.030332307745169373,0.015815655140604755,0.08049091380078344
2015-06-24,119,17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,36184500,17.560400009155273,17.22026672363281,16.967099952697755,-0.009339929636816735,0.014113984110469373,0.07156707888242297
2015-06-25,120,17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,42738000,17.652399826049805,17.336133193969726,17.02489995956421,0.013651601690611415,0.014282072134800422,0.08632743641673146
2015-06-26,121,17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,57576000,17.713466262817384,17.445466423034667,17.079199981689452,-0.006324607704336294,0.014580997412175006,0.062199291053377515
2015-06-29,122,17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,52183500,17.7431999206543,17.523066520690918,17.12110004425049,-0.018982328906347767,0.0165654702556715,0.04473690965019195
2015-06-30,123,17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,46303500,17.751066589355467,17.623999977111815,17.18746671676636,0.02381499635902573,0.017575742024582012,0.07540599402975756
2015-07-01,124,18.073999404907227,18.17466735839844,17.856666564941406,17.94333267211914,31518000,17.804133224487305,17.682266616821288,17.2546667098999,0.003317596250232091,0.015637297822438275,0.08375268505293842
2015-07-02,125,18.68000030517578,18.82999992370605,18.220666885375977,18.667999267578125,107458500,17.95386657714844,17.80313320159912,17.368333339691162,0.04038639915454456,0.019556110978188816,0.12462347022480391
2015-07-06,126,18.59199905395508,18.779333114624023,18.420000076293945,18.64800071716309,61828500,18.12226676940918,17.917866516113282,17.47026672363281,-0.001071274437521974,0.019674272631396917,0.13744311430817469
2015-07-07,127,18.333332061767575,18.34666633605957,17.384666442871094,17.858667373657227,91576500,18.200400161743165,17.97180004119873,17.50890007019043,-0.04232804124569678,0.024684849406815576,0.07521881417176757
2015-07-08,128,17.288000106811523,17.386667251586914,16.95400047302246,16.997333526611328,93316500,18.02306671142578,17.887066650390626,17.505433368682862,-0.04823057784907436,0.02748473200606859,-0.005189448296687216
2015-07-09,129,17.27199935913086,17.530000686645508,17.119333267211914,17.19466781616211,50011500,17.873333740234376,17.83873348236084,17.529500102996828,0.011609720385955313,0.02787142833898692,0.007500014808028199
2015-07-10,130,17.481332778930664,17.53333282470703,17.187999725341797,17.27666664123535,39163500,17.59506721496582,17.774466896057127,17.55530004501343,0.004768851945843755,0.027440681067334865,0.03370563531371973
2015-07-13,131,17.483333587646484,17.503332138061523,17.06999969482422,17.477333068847656,44404500,17.360933685302733,17.741600227355956,17.593533325195313,0.011614881028806812,0.02780524046980529,0.042758753795341775
2015-07-14,132,17.47333335876465,17.732667922973633,17.367332458496094,17.709999084472656,28614000,17.33120002746582,17.765800094604494,17.644433307647706,0.013312443878506386,0.027423243324947243,0.05967519077004302
2015-07-15,133,17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,30324000,17.440266799926757,17.73166675567627,17.677833366394044,-0.009448430502932648,0.02644527808241718,0.050962615759851504
2015-07-16,134,17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,24240000,17.55706672668457,17.715200233459473,17.698733425140382,0.013452917723576485,0.026846163424455283,0.05357150325216442
2015-07-17,135,18.166667938232425,18.36933326721192,17.883333206176758,18.310667037963867,75061500,17.763866806030272,17.679467010498048,17.741300106048584,0.029923479333326286,0.025226615121652418,0.05472144604877016
2015-07-20,136,18.333332061767575,19.11000061035156,18.16933250427246,18.817333221435547,74677500,18.031866836547852,17.696400260925294,17.807133388519286,0.027670547578698246,0.026881616372686455,0.07778073589543233
2015-07-21,137,18.003332138061523,18.233333587646484,17.770000457763672,17.784666061401367,91630500,18.046800231933595,17.689000129699707,17.83040008544922,-0.054878507378390284,0.02932351512810377,0.01622786606345894
2015-07-22,138,17.417999267578125,17.96266746520996,17.390666961669922,17.857999801635742,46575000,18.10986671447754,17.775066757202147,17.831066703796388,0.004123425201304931,0.023938996049081274,0.031102104573870637
2015-07-23,139,17.976667404174805,17.99333381652832,17.684667587280273,17.81333351135254,33408000,18.116799926757814,17.83693332672119,17.837833404541016,-0.0025011922264167596,0.023936056673264143,-0.001755926438781752
2015-07-24,140,17.825332641601562,18.07266616821289,17.594667434692383,17.694000244140625,42547500,17.993466567993163,17.87866668701172,17.826566791534425,-0.0066990980175530845,0.024158371888972588,0.0009051220803502069
2015-07-27,141,17.495332717895508,17.6286678314209,16.71933364868164,16.867332458496094,70413000,17.603466415405272,17.817666625976564,17.77963342666626,-0.046720231391331746,0.02842185514358518,-0.058707546473929284
2015-07-28,142,17.049999237060547,17.69333267211914,16.78933334350586,17.654666900634766,58437000,17.577466583251955,17.812133407592775,17.788966751098634,0.04667806507496031,0.03227052353914797,-0.00849898109061864
2015-07-29,143,17.618000030517578,17.859333038330078,17.46666717529297,17.58799934387207,41851500,17.523466491699217,17.81666660308838,17.774166679382326,-0.003776200204621105,0.03213242290298852,0.006869643293711869
2015-07-30,144,17.512666702270508,17.79599952697754,17.474000930786133,17.785999298095703,30519000,17.51799964904785,17.817399787902833,17.766300010681153,0.011257673505236987,0.032043198298639504,-0.00547984096612264
2015-07-31,145,17.84000015258789,17.957332611083984,17.674667358398438,17.74333381652832,33339000,17.52786636352539,17.76066646575928,17.72006673812866,-0.0023988239767867015,0.030330754302423244,-0.011146137634820974
2015-08-03,146,17.752666473388672,17.78066635131836,17.13800048828125,17.332666397094727,38302500,17.62093315124512,17.612199783325195,17.654300022125245,-0.023144884928617437,0.028895426364748775,-0.07153058296946446
2015-08-04,147,17.333999633789062,17.781333923339844,17.222667694091797,17.75200080871582,35287500,17.640399932861328,17.60893325805664,17.648966693878172,0.02419330078904558,0.02516038912873473,-0.04804804129070073
